Source	Target	Weights
gi15833010	gi22218649	1.6777807052660807
gi15833010	gi3122243	1.6777807052660807
gi15833010	gi21730171	1.585026652029182
gi15833010	gi3287737	1.5228787452803376
gi15833010	gi16762096	1.5086383061657274
gi15833010	gi15800066	1.3872161432802645
gi15833010	gi23020534	1.0969100130080565
gi15833010	gi13194736	1.0362121726544447
gi15833010	gi16128322	1.0
gi15833010	gi1246354	1.0
gi15833010	gi1657533	0.958607314841775
gi15833010	gi23200220	0.8860566476931632
gi15833010	gi9967069	0.7958800173440752
gi15833010	gi13357995	0.7958800173440752
gi15833010	gi14192678	0.721246399047171
gi15833010	gi19856524	0.721246399047171
gi15833010	gi886331	0.6989700043360187
gi15833010	gi10336584	0.6575773191777937
gi15833010	gi15608987	0.6575773191777937
gi15833010	gi7272374	0.5686362358410126
gi15833010	gi3287876	0.5686362358410126
gi15833010	gi137074	0.5528419686577808
gi15833010	gi2507522	0.431798275933005
gi15833010	gi22988607	0.42021640338318983
gi15833010	gi17986930	0.37675070960209955
gi15833010	gi227457	0.36653154442041347
gi15833010	gi23502230	0.36653154442041347
gi15833010	gi914897	0.3467874862246563
gi15833010	gi6322218	0.3372421683184259
gi15833010	gi21219743	0.3279021420642826
gi15833010	gi1174887	0.28399665636520083
gi15833010	gi15925280	0.23657200643706275
gi15833010	gi16080717	0.2218487496163564
gi15833010	gi15595638	0.16115090926274472
gi15833010	gi7320802	0.1549019599857432
gi15833010	gi137073	0.13076828026902382
gi15833010	gi19310948	0.12493873660829995
gi15833010	gi14278353	0.11350927482751812
gi15833010	gi731075	0.10790539730951958
gi15833010	gi7245484	0.10237290870955855
gi15833010	gi23062845	0.10237290870955855
gi15833010	gi17987935	0.06550154875643228
gi15833010	gi13959023	0.05060999335508721
gi15833010	gi23501177	0.05060999335508721
gi15833010	gi6633958	0.036212172654444715
gi15833010	gi15595634	0.022276394711152253
gi15833010	gi12313641	0.00877392430750515
gi15833010	gi7245287	0.0
gi15833010	gi15889672	0.0
gi15833010	gi2624847	0.0
gi15833010	gi21637208	0.0
gi15833010	gi137070	0.0
gi15833010	gi14579320	0.0
gi15833010	gi21637202	0.0
gi15833010	gi21637192	0.0
gi15833010	gi15643577	0.0
gi15833010	gi21637205	0.0
gi15833010	gi1174891	0.0
gi15833010	gi23027998	0.0
gi15833010	gi13474128	0.0
gi15833010	gi15800666	0.0
gi15833010	gi586167	0.0
gi15833010	gi23136289	0.0
gi15833010	gi15966223	0.0
gi15833010	gi1073151	0.0
gi15833010	gi21362600	0.0
gi15833010	gi3122249	0.0
gi15833010	gi18478562	0.0
gi15833010	gi19070377	0.0
gi15833010	gi21637244	0.0
gi15833010	gi21637179	0.0
gi15833010	gi3122248	0.0
gi15833010	gi348315	0.0
gi15833010	gi3122654	0.0
gi15833010	gi3334230	0.0
gi15833010	gi17546751	0.0
gi15833010	gi191364	0.0
gi15833010	gi191173	0.0
gi15833010	gi5913962	0.0
gi15833010	gi13605430	0.0
gi15833010	gi15611138	0.0
gi15833010	gi16974911	0.0
gi15833010	gi16974909	0.0
gi15833010	gi43635	0.0
gi15833010	gi131696	0.0
gi15833010	gi19338960	0.0
gi15833010	gi3659633	0.0
gi15833010	gi171366	0.0
gi15833010	gi22988246	0.0
gi15833010	gi18859679	0.0
gi15833010	gi23039910	0.0
gi15833010	gi22976226	0.0
gi15833010	gi7839375	0.0
gi15833010	gi15807978	0.0
gi15833010	gi8509	0.0
gi15833010	gi3915831	0.0
gi15833010	gi22831365	0.0
gi15833010	gi400237	0.0
gi15833010	gi21294381	0.0
gi15833010	gi22832393	0.0
gi15833010	gi225714	0.0
gi15833010	gi224797	0.0
gi15833010	gi167228	0.0
gi15833010	gi465008	0.0
gi15833010	gi3688063	0.0
gi15833010	gi15600061	0.0
gi15833010	gi17231162	0.0
gi15833010	gi15220459	0.0
gi15833010	gi23058236	0.0
gi15833010	gi2501623	0.0
gi15833010	gi400909	0.0
gi15833010	gi279582	0.0
gi15833010	gi7331	0.0
gi15833010	gi23000615	0.0
gi15833010	gi2340847	0.0
gi15833010	gi137071	0.0
gi15833010	gi4545295	0.0
gi15833010	gi23101955	0.0
gi15833010	gi14599161	0.0
gi15833010	gi3024509	0.0
gi15833010	gi14599413	0.0
gi15833010	gi14599435	0.0
gi15833010	gi586164	0.0
gi15833010	gi14599415	0.0
gi15833010	gi4249601	0.0
gi15833010	gi3915207	0.0
gi15833010	gi2708800	0.0
gi15833010	gi15612817	0.0
gi15833010	gi17402589	0.0
gi15833010	gi23126033	0.0
gi15833010	gi2506025	0.0
gi15833010	gi17532699	0.0
gi15833010	gi16329675	0.0
gi15833010	gi21294189	0.0
gi15833010	gi22297549	0.0
gi15833010	gi644509	0.0
gi15833010	gi16272483	0.0
gi15833010	gi178547	0.0
gi15833010	gi5922016	0.0
gi15833010	gi21264318	0.0
gi15833010	gi5922018	0.0
gi15833010	gi21311925	0.0
gi15833010	gi608499	0.0
gi15833010	gi2501620	0.0
gi15833010	gi7638159	0.0
gi3122243	gi22218649	323.3062153431158
gi3122243	gi9931313	323.3062153431158
gi3122243	gi3122249	59.0
gi3122243	gi21362600	58.0
gi3122243	gi3122248	57.39794000867204
gi3122243	gi18478562	57.39794000867204
gi3122243	gi23200220	56.69897000433602
gi3122243	gi23062845	48.69897000433602
gi3122243	gi22988246	47.69897000433602
gi3122243	gi15595638	46.30102999566398
gi3122243	gi21730171	46.096910013008056
gi3122243	gi3334230	43.096910013008056
gi3122243	gi627281	40.30102999566398
gi3122243	gi6322218	38.045757490560675
gi3122243	gi171366	36.69897000433602
gi3122243	gi728827	35.69897000433602
gi3122243	gi3122654	33.0
gi3122243	gi1346930	32.69897000433602
gi3122243	gi16078614	30.0
gi3122243	gi3024509	29.522878745280337
gi3122243	gi22832393	27.30102999566398
gi3122243	gi191173	26.69897000433602
gi3122243	gi191364	26.522878745280337
gi3122243	gi131696	26.522878745280337
gi3122243	gi2506025	25.522878745280337
gi3122243	gi17532699	25.221848749616356
gi3122243	gi400909	25.0
gi3122243	gi279582	25.0
gi3122243	gi7331	25.0
gi3122243	gi21294381	23.0
gi3122243	gi8509	18.69897000433602
gi3122243	gi3915831	18.69897000433602
gi3122243	gi15800666	8.698970004336019
gi3122243	gi137074	8.154901959985743
gi3122243	gi137070	8.0
gi3122243	gi227457	7.522878745280337
gi3122243	gi10336584	7.3979400086720375
gi3122243	gi2624847	7.301029995663981
gi3122243	gi7245287	7.301029995663981
gi3122243	gi137073	7.096910013008056
gi3122243	gi17432321	7.096910013008056
gi3122243	gi586167	6.698970004336019
gi3122243	gi21637208	6.698970004336019
gi3122243	gi2340847	6.698970004336019
gi3122243	gi731075	6.3979400086720375
gi3122243	gi17546751	6.221848749616356
gi3122243	gi16272483	6.221848749616356
gi3122243	gi6141557	6.154901959985743
gi3122243	gi14192678	6.096910013008056
gi3122243	gi23020534	6.096910013008056
gi3122243	gi22976226	5.698970004336019
gi3122243	gi14278353	5.698970004336019
gi3122243	gi16080717	5.698970004336019
gi3122243	gi7245484	5.698970004336019
gi3122243	gi2507522	5.698970004336019
gi3122243	gi23058236	5.698970004336019
gi3122243	gi586164	5.522878745280337
gi3122243	gi13022196	5.522878745280337
gi3122243	gi12644702	5.522878745280337
gi3122243	gi19310948	5.3979400086720375
gi3122243	gi3659633	5.301029995663981
gi3122243	gi13194736	5.301029995663981
gi3122243	gi1073151	5.096910013008056
gi3122243	gi15966223	5.096910013008056
gi3122243	gi15925280	5.096910013008056
gi3122243	gi9967069	5.096910013008056
gi3122243	gi13357995	5.096910013008056
gi3122243	gi23101955	5.045757490560675
gi3122243	gi23000615	5.0
gi3122243	gi7272374	5.0
gi3122243	gi1174891	5.0
gi3122243	gi7839375	5.0
gi3122243	gi348315	4.698970004336019
gi3122243	gi3287876	4.698970004336019
gi3122243	gi21637205	4.698970004336019
gi3122243	gi167228	4.698970004336019
gi3122243	gi3688063	4.698970004336019
gi3122243	gi19070377	4.698970004336019
gi3122243	gi23027998	4.522878745280337
gi3122243	gi22988607	4.522878745280337
gi3122243	gi465008	4.522878745280337
gi3122243	gi225714	4.522878745280337
gi3122243	gi224797	4.522878745280337
gi3122243	gi21637202	4.3979400086720375
gi3122243	gi15220459	4.3979400086720375
gi3122243	gi15612817	4.3979400086720375
gi3122243	gi14579320	4.221848749616356
gi3122243	gi24115394	4.221848749616356
gi3122243	gi16132149	4.221848749616356
gi3122243	gi4249601	4.154901959985743
gi3122243	gi12313641	4.096910013008056
gi3122243	gi15804904	4.045757490560675
gi3122243	gi23136289	4.045757490560675
gi3122243	gi19856524	4.0
gi3122243	gi14599413	4.0
gi3122243	gi6633958	4.0
gi3122243	gi1174887	4.0
gi3122243	gi3915207	4.0
gi3122243	gi16763320	4.0
gi3122243	gi6226558	4.0
gi3122243	gi11890745	3.6989700043360187
gi3122243	gi14599435	3.6989700043360187
gi3122243	gi16078516	3.6989700043360187
gi3122243	gi15807978	3.6989700043360187
gi3122243	gi14599415	3.6989700043360187
gi3122243	gi15889672	3.6989700043360187
gi3122243	gi13959023	3.5228787452803374
gi3122243	gi7320802	3.5228787452803374
gi3122243	gi23501177	3.5228787452803374
gi3122243	gi17987935	3.5228787452803374
gi3122243	gi16329675	3.3979400086720375
gi3122243	gi14599161	3.3010299956639813
gi3122243	gi21637192	3.3010299956639813
gi3122243	gi13474128	3.2218487496163566
gi3122243	gi137071	3.2218487496163566
gi3122243	gi4545295	3.0969100130080562
gi3122243	gi16767756	3.0969100130080562
gi3122243	gi15600061	3.0
gi3122243	gi2501620	3.0
gi3122243	gi15608987	3.0
gi3122243	gi21219743	3.0
gi3122243	gi2501623	3.0
gi3122243	gi22831365	3.0
gi3122243	gi23039910	2.6989700043360187
gi3122243	gi3287737	2.5228787452803374
gi3122243	gi914897	2.5228787452803374
gi3122243	gi23126033	2.3979400086720375
gi3122243	gi2708800	2.3010299956639813
gi3122243	gi1246354	2.221848749616356
gi3122243	gi15800066	2.221848749616356
gi3122243	gi16128322	2.221848749616356
gi3122243	gi1657533	2.221848749616356
gi3122243	gi16080988	2.221848749616356
gi3122243	gi17231162	2.221848749616356
gi3122243	gi43635	2.221848749616356
gi3122243	gi13605430	2.154901959985743
gi3122243	gi19338960	2.0
gi3122243	gi5913962	1.958607314841775
gi3122243	gi15611138	1.958607314841775
gi3122243	gi22297549	1.958607314841775
gi3122243	gi21637244	1.8860566476931633
gi3122243	gi3287879	1.8860566476931633
gi3122243	gi887833	1.8239087409443189
gi3122243	gi16130785	1.8239087409443189
gi3122243	gi15602430	1.7212463990471711
gi3122243	gi21637179	1.6989700043360187
gi3122243	gi15803420	1.6777807052660807
gi3122243	gi15833010	1.6575773191777938
gi3122243	gi886331	1.585026652029182
gi3122243	gi16974911	1.4559319556497243
gi3122243	gi16974909	1.4436974992327127
gi3122243	gi17986930	1.3767507096020994
gi3122243	gi23502230	1.2676062401770316
gi3122243	gi16762096	1.207608310501746
gi3122243	gi16766629	1.0861861476162833
gi3122243	gi15643577	1.0655015487564323
gi3122243	gi16122873	0.8538719643217619
gi3122243	gi1718044	0.8538719643217619
gi3122243	gi1174889	0.8239087409443188
gi3122243	gi22125140	0.8239087409443188
gi3122243	gi16120505	0.5086383061657274
gi3122243	gi3182927	0.3979400086720376
gi3122243	gi6330926	0.26760624017703144
gi3122243	gi7533042	0.24412514432750865
gi3122243	gi13929094	0.24412514432750865
gi3122243	gi20270696	0.24412514432750865
gi3122243	gi4758426	0.23657200643706275
gi3122243	gi6753960	0.22914798835785583
gi3122243	gi11837778	0.2006594505464183
gi3122243	gi4033703	0.0
gi3122243	gi18859679	0.0
gi3122243	gi8895751	0.0
gi3122243	gi421269	0.0
gi3122243	gi6323606	0.0
gi3122243	gi171053	0.0
gi3122243	gi19111945	0.0
gi3122243	gi21294189	0.0
gi3122243	gi1651519	0.0
gi3122243	gi15801179	0.0
gi3122243	gi16129025	0.0
gi3122243	gi24112473	0.0
gi3122243	gi16760039	0.0
gi3122243	gi17402589	0.0
gi731075	gi7245484	323.3062153431158
gi731075	gi14278353	323.3062153431158
gi731075	gi15612817	323.3062153431158
gi731075	gi16080717	323.3062153431158
gi731075	gi586164	323.3062153431158
gi731075	gi16272483	323.3062153431158
gi731075	gi23020534	323.3062153431158
gi731075	gi3915207	323.3062153431158
gi731075	gi4249601	323.3062153431158
gi731075	gi7320802	323.3062153431158
gi731075	gi23101955	323.3062153431158
gi731075	gi13959023	323.3062153431158
gi731075	gi23501177	323.3062153431158
gi731075	gi19070377	323.3062153431158
gi731075	gi10336584	323.3062153431158
gi731075	gi17987935	323.3062153431158
gi731075	gi137073	323.3062153431158
gi731075	gi15889672	323.3062153431158
gi731075	gi22988607	323.3062153431158
gi731075	gi137074	323.3062153431158
gi731075	gi15807978	323.3062153431158
gi731075	gi14599161	323.3062153431158
gi731075	gi227457	323.3062153431158
gi731075	gi23000615	323.3062153431158
gi731075	gi15966223	323.3062153431158
gi731075	gi586167	323.3062153431158
gi731075	gi15800666	323.3062153431158
gi731075	gi13474128	323.3062153431158
gi731075	gi1073151	323.3062153431158
gi731075	gi23058236	323.3062153431158
gi731075	gi16329675	323.3062153431158
gi731075	gi14192678	323.3062153431158
gi731075	gi23039910	323.3062153431158
gi731075	gi1174891	323.3062153431158
gi731075	gi12313641	323.3062153431158
gi731075	gi137070	323.3062153431158
gi731075	gi2708800	323.3062153431158
gi731075	gi15925280	323.3062153431158
gi731075	gi14579320	323.3062153431158
gi731075	gi7245287	323.3062153431158
gi731075	gi2624847	323.3062153431158
gi731075	gi23126033	323.3062153431158
gi731075	gi17546751	323.3062153431158
gi731075	gi23027998	323.3062153431158
gi731075	gi1174887	323.3062153431158
gi731075	gi15611138	323.3062153431158
gi731075	gi2340847	323.3062153431158
gi731075	gi5913962	323.3062153431158
gi731075	gi17231162	323.3062153431158
gi731075	gi13605430	323.3062153431158
gi731075	gi21219743	323.3062153431158
gi731075	gi15220459	323.3062153431158
gi731075	gi22976226	323.3062153431158
gi731075	gi6633958	323.3062153431158
gi731075	gi22297549	323.3062153431158
gi731075	gi3659633	323.3062153431158
gi731075	gi16974911	323.3062153431158
gi731075	gi16974909	323.3062153431158
gi731075	gi23136289	323.3062153431158
gi731075	gi17402589	323.3062153431158
gi731075	gi19338960	323.3062153431158
gi731075	gi43635	323.3062153431158
gi731075	gi14599435	323.3062153431158
gi731075	gi14599415	323.3062153431158
gi731075	gi1174889	323.3062153431158
gi731075	gi14599413	323.3062153431158
gi731075	gi15600061	323.3062153431158
gi731075	gi2507522	323.3062153431158
gi731075	gi7839375	323.3062153431158
gi731075	gi16122873	323.3062153431158
gi731075	gi1718044	323.3062153431158
gi731075	gi421269	323.3062153431158
gi731075	gi2501623	323.3062153431158
gi731075	gi19310948	323.3062153431158
gi731075	gi225714	323.3062153431158
gi731075	gi224797	323.3062153431158
gi731075	gi465008	323.3062153431158
gi731075	gi2501620	323.3062153431158
gi731075	gi167228	323.3062153431158
gi731075	gi3688063	323.3062153431158
gi731075	gi4545295	323.3062153431158
gi731075	gi137071	323.3062153431158
gi731075	gi22125140	323.3062153431158
gi731075	gi17986930	323.3062153431158
gi731075	gi15608987	323.3062153431158
gi731075	gi23502230	323.3062153431158
gi731075	gi13357995	323.3062153431158
gi731075	gi9967069	323.3062153431158
gi731075	gi19856524	323.3062153431158
gi731075	gi7272374	323.3062153431158
gi731075	gi886331	323.3062153431158
gi731075	gi22831365	178.30102999566398
gi731075	gi914897	173.39794000867204
gi731075	gi21637205	139.69897000433602
gi731075	gi21637208	137.39794000867204
gi731075	gi21637192	134.15490195998575
gi731075	gi21637202	132.52287874528034
gi731075	gi21637244	131.09691001300806
gi731075	gi21637179	130.52287874528034
gi731075	gi9931313	4.522878745280337
gi731075	gi3122243	4.3979400086720375
gi731075	gi16078516	4.3979400086720375
gi731075	gi18478562	4.154901959985743
gi731075	gi22218649	4.0
gi731075	gi21362600	3.3979400086720375
gi731075	gi6226558	2.6989700043360187
gi731075	gi11890745	2.6989700043360187
gi731075	gi3122248	2.6989700043360187
gi731075	gi16080988	2.5228787452803374
gi731075	gi3122249	2.5228787452803374
gi731075	gi23062845	2.5228787452803374
gi731075	gi3334230	2.3979400086720375
gi731075	gi13194736	2.221848749616356
gi731075	gi21730171	2.0457574905606752
gi731075	gi6141557	1.6777807052660807
gi731075	gi3182927	1.4814860601221125
gi731075	gi23200220	1.4685210829577449
gi731075	gi15595638	1.275724130399211
gi731075	gi16078614	1.2218487496163564
gi731075	gi3287876	1.2218487496163564
gi731075	gi16767756	1.031517051446065
gi731075	gi4033703	1.00436480540245
gi731075	gi16132149	0.5528419686577808
gi731075	gi24115394	0.5376020021010439
gi731075	gi3287879	0.5086383061657274
gi731075	gi16763320	0.494850021680094
gi731075	gi15804904	0.4089353929735008
gi731075	gi3122654	0.12493873660829995
gi731075	gi16130785	0.0
gi731075	gi887833	0.0
gi731075	gi15833010	0.0
gi731075	gi15803420	0.0
gi731075	gi3287737	0.0
gi731075	gi627281	0.0
gi731075	gi3024509	0.0
gi731075	gi348315	0.0
gi731075	gi22988246	0.0
gi731075	gi6330926	0.0
gi731075	gi11837778	0.0
gi731075	gi4758426	0.0
gi731075	gi728827	0.0
gi731075	gi22832393	0.0
gi731075	gi1346930	0.0
gi731075	gi6322218	0.0
gi731075	gi171366	0.0
gi731075	gi8509	0.0
gi731075	gi3915831	0.0
gi731075	gi17432321	0.0
gi731075	gi13022196	0.0
gi731075	gi12644702	0.0
gi731075	gi17532699	0.0
gi731075	gi16762096	0.0
gi731075	gi16766629	0.0
gi15807978	gi23058236	323.3062153431158
gi15807978	gi23101955	323.3062153431158
gi15807978	gi23027998	323.3062153431158
gi15807978	gi22988607	323.3062153431158
gi15807978	gi16329675	323.3062153431158
gi15807978	gi15612817	323.3062153431158
gi15807978	gi17231162	323.3062153431158
gi15807978	gi15600061	323.3062153431158
gi15807978	gi23126033	323.3062153431158
gi15807978	gi23020534	323.3062153431158
gi15807978	gi23039910	323.3062153431158
gi15807978	gi22297549	323.3062153431158
gi15807978	gi17546751	323.3062153431158
gi15807978	gi586164	323.3062153431158
gi15807978	gi22976226	323.3062153431158
gi15807978	gi2340847	323.3062153431158
gi15807978	gi3659633	323.3062153431158
gi15807978	gi23501177	323.3062153431158
gi15807978	gi13959023	323.3062153431158
gi15807978	gi15889672	323.3062153431158
gi15807978	gi17987935	323.3062153431158
gi15807978	gi15966223	323.3062153431158
gi15807978	gi15800666	323.3062153431158
gi15807978	gi23136289	323.3062153431158
gi15807978	gi13474128	323.3062153431158
gi15807978	gi23000615	323.3062153431158
gi15807978	gi137070	323.3062153431158
gi15807978	gi1073151	323.3062153431158
gi15807978	gi7245287	323.3062153431158
gi15807978	gi2624847	323.3062153431158
gi15807978	gi16080717	323.3062153431158
gi15807978	gi19070377	323.3062153431158
gi15807978	gi14278353	323.3062153431158
gi15807978	gi7245484	323.3062153431158
gi15807978	gi2708800	323.3062153431158
gi15807978	gi16272483	323.3062153431158
gi15807978	gi3915207	323.3062153431158
gi15807978	gi7839375	323.3062153431158
gi15807978	gi19310948	323.3062153431158
gi15807978	gi12313641	323.3062153431158
gi15807978	gi10336584	323.3062153431158
gi15807978	gi14579320	323.3062153431158
gi15807978	gi731075	323.3062153431158
gi15807978	gi137074	323.3062153431158
gi15807978	gi137073	323.3062153431158
gi15807978	gi227457	323.3062153431158
gi15807978	gi7320802	323.3062153431158
gi15807978	gi586167	323.3062153431158
gi15807978	gi14599161	323.3062153431158
gi15807978	gi1174891	323.3062153431158
gi15807978	gi4249601	323.3062153431158
gi15807978	gi15925280	323.3062153431158
gi15807978	gi15220459	323.3062153431158
gi15807978	gi15611138	323.3062153431158
gi15807978	gi5913962	323.3062153431158
gi15807978	gi1174887	323.3062153431158
gi15807978	gi21219743	323.3062153431158
gi15807978	gi13605430	323.3062153431158
gi15807978	gi16974911	323.3062153431158
gi15807978	gi16974909	323.3062153431158
gi15807978	gi14599413	323.3062153431158
gi15807978	gi1174889	323.3062153431158
gi15807978	gi43635	323.3062153431158
gi15807978	gi14599415	323.3062153431158
gi15807978	gi14599435	323.3062153431158
gi15807978	gi19338960	323.3062153431158
gi15807978	gi17402589	323.3062153431158
gi15807978	gi1718044	323.3062153431158
gi15807978	gi6633958	323.3062153431158
gi15807978	gi16122873	323.3062153431158
gi15807978	gi225714	323.3062153431158
gi15807978	gi224797	323.3062153431158
gi15807978	gi465008	323.3062153431158
gi15807978	gi15608987	323.3062153431158
gi15807978	gi167228	323.3062153431158
gi15807978	gi2501620	323.3062153431158
gi15807978	gi421269	323.3062153431158
gi15807978	gi14192678	323.3062153431158
gi15807978	gi886331	323.3062153431158
gi15807978	gi2501623	323.3062153431158
gi15807978	gi17986930	323.3062153431158
gi15807978	gi23502230	323.3062153431158
gi15807978	gi2507522	323.3062153431158
gi15807978	gi22125140	323.3062153431158
gi15807978	gi19856524	178.0
gi15807978	gi3688063	176.52287874528034
gi15807978	gi9967069	175.15490195998575
gi15807978	gi13357995	175.0
gi15807978	gi7272374	173.52287874528034
gi15807978	gi22831365	170.69897000433602
gi15807978	gi137071	170.22184874961636
gi15807978	gi4545295	169.15490195998575
gi15807978	gi914897	167.52287874528034
gi15807978	gi21637205	140.69897000433602
gi15807978	gi21637208	139.30102999566398
gi15807978	gi21637192	137.39794000867204
gi15807978	gi21637202	136.69897000433602
gi15807978	gi21637244	132.22184874961636
gi15807978	gi21637179	131.09691001300806
gi15807978	gi18478562	4.301029995663981
gi15807978	gi21362600	4.0
gi15807978	gi3122248	3.6989700043360187
gi15807978	gi23062845	3.154901959985743
gi15807978	gi9931313	3.0
gi15807978	gi3122243	3.0
gi15807978	gi22218649	3.0
gi15807978	gi11890745	2.6989700043360187
gi15807978	gi6226558	2.6989700043360187
gi15807978	gi15595638	2.154901959985743
gi15807978	gi3334230	2.0
gi15807978	gi16078516	2.0
gi15807978	gi16078614	1.853871964321762
gi15807978	gi3287876	1.7695510786217261
gi15807978	gi3287879	1.744727494896694
gi15807978	gi16080988	1.4559319556497243
gi15807978	gi12644702	1.3565473235138126
gi15807978	gi13022196	1.3467874862246563
gi15807978	gi3122249	1.1426675035687315
gi15807978	gi15602430	0.958607314841775
gi15807978	gi16767756	0.494850021680094
gi15807978	gi4033703	0.4559319556497244
gi15807978	gi13194736	0.3979400086720376
gi15807978	gi16762096	0.27572413039921095
gi15807978	gi15595634	0.26760624017703144
gi15807978	gi23200220	0.20760831050174613
gi15807978	gi21730171	0.14874165128092473
gi15807978	gi16766629	0.14266750356873156
gi15807978	gi22988246	0.0
gi15807978	gi15800066	0.0
gi15807978	gi1657533	0.0
gi15807978	gi1246354	0.0
gi15807978	gi13929094	0.0
gi15807978	gi7533042	0.0
gi15807978	gi16128322	0.0
gi15807978	gi16120505	0.0
gi15807978	gi6753960	0.0
gi15807978	gi20270696	0.0
gi15807978	gi887833	0.0
gi15807978	gi4758426	0.0
gi15807978	gi16130785	0.0
gi15807978	gi6330926	0.0
gi15807978	gi11837778	0.0
gi15807978	gi348315	0.0
gi15807978	gi16763320	0.0
gi15807978	gi3182927	0.0
gi15807978	gi24115394	0.0
gi15807978	gi16132149	0.0
gi15807978	gi6141557	0.0
gi15807978	gi191173	0.0
gi15807978	gi191364	0.0
gi15807978	gi15804904	0.0
gi15807978	gi2506025	0.0
gi15807978	gi15803420	0.0
gi15807978	gi15833010	0.0
gi15807978	gi6322218	0.0
gi15807978	gi171366	0.0
gi15807978	gi3122654	0.0
gi15807978	gi131696	0.0
gi15807978	gi3287737	0.0
gi15807978	gi22832393	0.0
gi15807978	gi8509	0.0
gi15807978	gi3915831	0.0
gi15807978	gi17432321	0.0
gi15807978	gi17532699	0.0
gi14579320	gi15611138	323.3062153431158
gi14579320	gi5913962	323.3062153431158
gi14579320	gi13605430	323.3062153431158
gi14579320	gi16974911	323.3062153431158
gi14579320	gi16974909	323.3062153431158
gi14579320	gi1174891	323.3062153431158
gi14579320	gi586167	323.3062153431158
gi14579320	gi19338960	323.3062153431158
gi14579320	gi43635	323.3062153431158
gi14579320	gi15612817	323.3062153431158
gi14579320	gi586164	323.3062153431158
gi14579320	gi23020534	323.3062153431158
gi14579320	gi23000615	323.3062153431158
gi14579320	gi23027998	323.3062153431158
gi14579320	gi16272483	323.3062153431158
gi14579320	gi23101955	323.3062153431158
gi14579320	gi3915207	323.3062153431158
gi14579320	gi23058236	323.3062153431158
gi14579320	gi15600061	323.3062153431158
gi14579320	gi19070377	323.3062153431158
gi14579320	gi15807978	323.3062153431158
gi14579320	gi2708800	323.3062153431158
gi14579320	gi4249601	323.3062153431158
gi14579320	gi3659633	323.3062153431158
gi14579320	gi16329675	323.3062153431158
gi14579320	gi15800666	323.3062153431158
gi14579320	gi137070	323.3062153431158
gi14579320	gi16080717	323.3062153431158
gi14579320	gi23039910	323.3062153431158
gi14579320	gi22988607	323.3062153431158
gi14579320	gi2624847	323.3062153431158
gi14579320	gi12313641	323.3062153431158
gi14579320	gi7245287	323.3062153431158
gi14579320	gi10336584	323.3062153431158
gi14579320	gi15889672	323.3062153431158
gi14579320	gi7245484	323.3062153431158
gi14579320	gi13474128	323.3062153431158
gi14579320	gi14278353	323.3062153431158
gi14579320	gi137074	323.3062153431158
gi14579320	gi227457	323.3062153431158
gi14579320	gi22297549	323.3062153431158
gi14579320	gi23126033	323.3062153431158
gi14579320	gi17231162	323.3062153431158
gi14579320	gi2340847	323.3062153431158
gi14579320	gi17546751	323.3062153431158
gi14579320	gi15966223	323.3062153431158
gi14579320	gi22976226	323.3062153431158
gi14579320	gi137073	323.3062153431158
gi14579320	gi1073151	323.3062153431158
gi14579320	gi15925280	323.3062153431158
gi14579320	gi7839375	323.3062153431158
gi14579320	gi14599161	323.3062153431158
gi14579320	gi731075	323.3062153431158
gi14579320	gi23136289	323.3062153431158
gi14579320	gi23501177	323.3062153431158
gi14579320	gi19310948	323.3062153431158
gi14579320	gi13959023	323.3062153431158
gi14579320	gi15220459	323.3062153431158
gi14579320	gi17987935	323.3062153431158
gi14579320	gi7320802	323.3062153431158
gi14579320	gi1174887	323.3062153431158
gi14579320	gi17402589	323.3062153431158
gi14579320	gi14599435	323.3062153431158
gi14579320	gi465008	323.3062153431158
gi14579320	gi225714	323.3062153431158
gi14579320	gi224797	323.3062153431158
gi14579320	gi14599415	323.3062153431158
gi14579320	gi167228	323.3062153431158
gi14579320	gi14599413	323.3062153431158
gi14579320	gi2501623	323.3062153431158
gi14579320	gi2507522	176.22184874961636
gi14579320	gi6633958	174.69897000433602
gi14579320	gi2501620	174.04575749056067
gi14579320	gi14192678	173.15490195998575
gi14579320	gi1718044	171.69897000433602
gi14579320	gi19856524	171.69897000433602
gi14579320	gi16122873	171.69897000433602
gi14579320	gi1174889	171.52287874528034
gi14579320	gi13357995	170.69897000433602
gi14579320	gi23502230	170.52287874528034
gi14579320	gi17986930	170.30102999566398
gi14579320	gi9967069	170.22184874961636
gi14579320	gi7272374	169.69897000433602
gi14579320	gi21219743	168.15490195998575
gi14579320	gi421269	165.69897000433602
gi14579320	gi914897	164.0
gi14579320	gi22831365	163.52287874528034
gi14579320	gi15608987	163.15490195998575
gi14579320	gi137071	162.69897000433602
gi14579320	gi4545295	162.69897000433602
gi14579320	gi3688063	162.39794000867204
gi14579320	gi886331	161.69897000433602
gi14579320	gi22125140	161.30102999566398
gi14579320	gi21637205	154.30102999566398
gi14579320	gi21637244	153.69897000433602
gi14579320	gi21637208	153.69897000433602
gi14579320	gi21637179	153.04575749056067
gi14579320	gi21637192	152.0
gi14579320	gi21637202	147.69897000433602
gi14579320	gi16080988	3.0969100130080562
gi14579320	gi21362600	2.221848749616356
gi14579320	gi23062845	2.0457574905606752
gi14579320	gi3122248	1.7958800173440752
gi14579320	gi18478562	1.537602002101044
